,개방장소명,개방장소,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자
강서구 가양1동주민센터 3층 다목적실,가양1동주민센터,가양,다목적실,"매주 화요일,목요일,토요일,일요일",9:00,18:00,0:00,0:00,Y,2,30000,1,15000,100,200,빔프로젝터+마이크+강의용테이블+의자+화이트보드,인터넷+App+방문,,서울특별시 강서구 허준로 30,,서울특별시 강서구청,가양1동주민센터,02-2600-7763,37.5694625,126.8446998,2022-10-25
강서구 가양1동주민센터 만남의방,가양1동주민센터,가양,회의실,"매주 토요일,일요일",9:00,18:00,0:00,0:00,Y,2,20000,1,10000,25,33,화이트보드+회의용테이블+의자,인터넷+App+방문,,서울특별시 강서구 허준로 30,,서울특별시 강서구청,가양1동주민센터,02-2600-7763,37.5694625,126.8446998,2022-10-25
강서구 가양2동주민센터 2층 자유학습실,가양2동주민센터,가양,회의실,"매주 토요일,일요일",9:00,17:00,0:00,0:00,Y,2,20000,1,10000,10,30,테이블+의자,인터넷+App+방문,,서울특별시 강서구 허준로 93,,서울특별시 강서구청,가양2동주민센터,02-2600-7798,37.5673611,126.8512444,2022-10-25
강서구 가양2동주민센터 2층 평생학습실,가양2동주민센터,가양,강의실,"매주 토요일,일요일",9:00,17:00,0:00,0:00,Y,2,20000,1,10000,10,30,테이블+의자+화이트보드 등,인터넷+App+방문,,서울특별시 강서구 허준로 93,,서울특별시 강서구청,가양2동주민센터,02-2600-7798,37.5673611,126.8512444,2022-10-25
강서구 가양2동주민센터 4층 생활체육실,가양2동주민센터,가양,기타,"매주 월요일,수요일,금요일,일요일",16:00,21:00,9:00,17:00,Y,2,25000,1,12500,30,91,씨디플레이어,인터넷+App+방문,,서울특별시 강서구 허준로 93,,서울특별시 강서구청,가양2동주민센터,02-2600-7798,37.5673611,126.8512444,2022-10-25
강서구 가양2동주민센터 다목적실,가양2동주민센터,가양,다목적실,"매주 월요일,금요일,토요일,일요일",14:00,18:00,0:00,0:00,Y,2,40000,1,20000,70,260,빔프로젝트+마이크+강의용테이블+의자+화이트보드 등,인터넷+App+방문,,서울특별시 강서구 허준로 93,,서울특별시 강서구청,가양2동주민센터,02-2600-7798,37.5673611,126.8512444,2022-10-25
강서구 가양3동주민센터 3층 다목적실,가양3동주민센터,가양,다목적실,"매주 토,일요일",9:00,18:00,0:00,0:00,Y,2,20000,1,10000,50,181,빔프로젝트+마이크+강의용테이블+의자,인터넷+App+방문,,서울특별시 강서구 허준로 202,,서울특별시 강서구청,가양3동주민센터,02-2600-7848,37.5610415,126.8605536,2022-10-25
강서구 발산1동주민센터 2층 배움터,발산1동주민센터,발산,강의실,매주 일요일,9:00,17:00,9:00,13:00,Y,2,20000,1,10000,25,54,강의용테이블+의자+화이트보드,인터넷+App+방문,,서울특별시 강서구 강서로47길 54,,서울특별시 강서구청,발산1동주민센터,02-2600-7883,37.553099,126.8331711,2022-10-25
강서구 발산1동주민센터 3층 다목적실,발산1동주민센터,발산,다목적실,매주 일요일,9:00,21:00,9:00,13:00,Y,2,40000,1,20000,150,253,빔프로젝트+마이크+강의용테이블+의자+화이트보드,인터넷+App+방문,,서울특별시 강서구 강서로47길 54,,서울특별시 강서구청,발산1동주민센터,02-2600-7883,37.553099,126.8331711,2022-10-25
강서구 발산1동주민센터 4층 라이브무대,발산1동주민센터,발산,기타,매주 일요일,9:00,21:00,9:00,13:00,Y,2,20000,1,20000,45,70,빔프로젝트+마이크+강의용테이블+의자,인터넷+App+방문,,서울특별시 강서구 강서로47길 54,,서울특별시 강서구청,발산1동주민센터,02-2600-7883,37.553099,126.8331711,2022-10-25
강서구 발산1동주민센터 4층 배움터,발산1동주민센터,발산,강의실,매주 일요일,9:00,21:00,9:00,13:00,Y,2,20000,1,10000,20,38,강의용테이블+의자+화이트보드,인터넷+App+방문,,서울특별시 강서구 강서로47길 54,,서울특별시 강서구청,발산1동주민센터,02-2600-7883,37.553099,126.8331711,2022-10-25
강서구 공항동주민센터 1층 프로그램실,공항동주민센터,공항,강의실,"매주 토요일,일요일",10:00,21:00,0:00,0:00,Y,2,30000,1,15000,50,100,강의용테이블+의자+화이트보드,인터넷+App+방문,,서울특별시 강서구 송정로 45,,서울특별시 강서구청,공항동주민센터,02-2600-7915,37.5585839,126.8100905,2022-10-25
강서구 공항동주민센터 2층 다목적실,공항동주민센터,공항,다목적실,"매주 토요일,일요일",13:00,21:00,0:00,0:00,Y,2,35000,1,17500,100,184,빔프로젝트+마이크+강의용테이블+의자+화이트보드,인터넷+App+방문,,서울특별시 강서구 송정로 45,,서울특별시 강서구청,공항동주민센터,02-2600-7915,37.5585839,126.8100905,2022-10-25
강서구 방화3동주민센터 2층 북카페,방화3동주민센터,방화,기타,"매주 토요일,일요일",9:00,18:00,0:00,0:00,N,,,,,50,107,"보유장서 약 3,634권+북카페",방문,,서울특별시 강서구 금낭화로24길 5,,서울특별시 강서구청,방화3동주민센터,02-2600-5244,37.5786841,126.813683,2022-10-25
강서구 방화3동주민센터 3층 어학실,방화3동주민센터,방화,강의실,"매주 토요일, 일요일",13:00,21:00,10:00,18:00,Y,2,20000,1,10000,15,53,의자+강의용 테이블+화이트보드,인터넷+App+방문,,서울특별시 강서구 금낭화로24길 5,,서울특별시 강서구청,방화3동주민센터,02-2600-5244,37.5786841,126.813683,2022-10-25
강서구 방화3동주민센터 취미교실,방화3동주민센터,방화,강의실,"매주 툐요일, 일요일",14:00,21:00,9:00,17:00,Y,2,20000,1,10000,30,48,의자+화이트보드,인터넷+App+방문,,서울특별시 강서구 금낭화로24길 5,,서울특별시 강서구청,방화3동주민센터,02-2600-5244,37.5786841,126.813683,2022-10-25
삼양동주민센터 회의실,삼양동주민센터,삼양,회의실,매주 토요일+일요일+공휴일,10:00,18:00,0:00,0:00,N,1,,,,,90,,인터넷+방문+전화,,서울특별시 강북구 솔매로 69,서울특별시 강북구 미아동 791-350,서울특별시 강북구청,삼양동 주민센터,02-3778-4003,37.6249739,127.0198903,2023-01-04
미아동주민센터 강의실,미아동주민센터,미아,강의실,매주 토요일+일요일+공휴일,17:00,18:00,0:00,0:00,N,1,,,,,103,,방문+전화,,서울특별시 강북구 솔매로49길 14,서울특별시 강북구 미아동 197-1,서울특별시 강북구청,미아동 주민센터,02-3778-4054,37.6270904,127.026982,2023-01-04
송중동주민센터 강당(4층),송중동주민센터,송중,강당,매주 토요일+일요일+공휴일,9:00,21:00,0:00,0:00,N,1,,,,,198,,인터넷+방문+전화,,서울특별시 강북구 오패산로 162,서울특별시 강북구 미아동 87-141,서울특별시 강북구청,송중동 주민센터,02-3778-4103,37.6161218,127.033794,2023-01-04
송중동주민센터 회의실,송중동주민센터,송중,회의실,매주 토요일+일요일+공휴일,9:00,18:00,0:00,0:00,N,1,,,,,96,,인터넷+방문+전화,,서울특별시 강북구 오패산로 162,서울특별시 강북구 미아동 87-141,서울특별시 강북구청,송중동 주민센터,02-3778-4103,37.6161218,127.033794,2023-01-04
송천동주민센터 강당,송천동주민센터,송천,강당,매주 토요일+일요일+공휴일,16:00,18:00,0:00,0:00,N,1,,,,,130,,인터넷+방문+전화,,서울특별시 강북구 솔샘로 284,서울특별시 강북구 미아동 860-56,서울특별시 강북구청,송천동 주민센터,02-3778-4159,37.6182561,127.023867,2023-01-04
삼각산동주민센터 회의실,삼각산동주민센터,삼각,회의실,매주 토요일+일요일+공휴일,10:00,18:00,0:00,0:00,N,1,,,,,43,,인터넷+방문+전화,,서울특별시 강북구 삼양로19길 34,서울특별시 강북구 미아동 813-3,서울특별시 강북구청,삼각산동 주민센터,02-3778-4203,37.6151481,127.020719,2023-01-04
번1동주민센터 회의실,번1동주민센터,번,회의실,매주 토요일+일요일+공휴일,9:00,18:00,0:00,0:00,N,1,,,,,35,,방문+전화,,서울특별시 강북구 덕릉로41길 74,서울특별시 강북구 번동 417-11,서울특별시 강북구청,번1동 주민센터,02-3778-4253,37.6378913,127.0288472,2023-01-04
번2동주민센터 회의실,번2동주민센터,번,회의실,매주 토요일+일요일+공휴일,10:00,18:00,0:00,0:00,N,1,,,,,100,,방문+전화,,서울특별시 강북구 한천로 897,서울특별시 강북구 번동 232,서울특별시 강북구청,번2동 주민센터,02-3778-4303,37.6318802,127.0390621,2023-01-04
번3동주민센터 강당,번3동주민센터,번,강당,매주 토요일+일요일+공휴일,9:00,18:00,0:00,0:00,N,1,,,,,270,,방문+전화,,서울특별시 강북구 한천로105길 21,서울특별시 강북구 번동 242-3,서울특별시 강북구청,번3동 주민센터,02-3778-4366,37.6258661,127.0465898,2023-01-04
번3동주민센터 회의실,번3동주민센터,번,회의실,매주 토요일+일요일+공휴일,9:00,18:00,0:00,0:00,N,1,,,,,40,,방문+전화,,서울특별시 강북구 한천로105길 21,서울특별시 강북구 번동 242-3,서울특별시 강북구청,번3동 주민센터,02-3778-4366,37.6258661,127.0465898,2023-01-04
수유1동주민센터 회의실,수유1동주민센터,수유,회의실,매주 토요일+일요일+공휴일,9:00,18:00,0:00,0:00,N,1,,,,,53,,인터넷+방문+전화,,서울특별시 강북구 삼양로 299,서울특별시 강북구 수유동 605-412,서울특별시 강북구청,수유1동 주민센터,02-3778-4453,37.630071,127.017594,2023-01-04
수유1동주민센터 2강좌실,수유1동주민센터,수유,강의실,매주 토요일+일요일+공휴일,13:00,15:00,0:00,0:00,N,1,,,,,61,,인터넷+방문+전화,,서울특별시 강북구 삼양로 299,서울특별시 강북구 수유동 605-412,서울특별시 강북구청,수유1동 주민센터,02-3778-4453,37.630071,127.017594,2023-01-04
수유1동주민센터 3강좌실,수유1동주민센터,수유,강의실,매주 토요일+일요일+공휴일,10:00,17:00,0:00,0:00,N,1,,,,,37,,인터넷+방문+전화,,서울특별시 강북구 삼양로 299,서울특별시 강북구 수유동 605-412,서울특별시 강북구청,수유1동 주민센터,02-3778-4453,37.630071,127.017594,2023-01-04
수유2동주민센터 회의실,수유2동주민센터,수유,회의실,매주 토요일+일요일+공휴일,9:00,21:00,0:00,0:00,N,1,,,,,48,,인터넷+방문+전화,,서울특별시 강북구 한천로 1117,서울특별시 강북구 수유동 730-1,서울특별시 강북구청,수유2동 주민센터,02-3778-4703,37.644644,127.0198757,2023-01-04
우이동주민센터 강당,우이동주민센터,우이,강당,매주 토요일+일요일+공휴일,14:00,16:00,0:00,0:00,N,1,,,,,133,,방문+전화,,서울특별시 강북구 삼양로139길 49,서울특별시 강북구 수유동 568-100,서울특별시 강북구청,우이동 주민센터,02-3778-4903,37.647952,127.0118707,2023-01-04
우이동주민센터 강의실,우이동주민센터,우이,강의실,"매주 화,목,토,일요일+공휴일",10:00,12:00,0:00,0:00,N,1,,,,,35,,방문+전화,,서울특별시 강북구 삼양로139길 49,서울특별시 강북구 수유동 568-100,서울특별시 강북구청,우이동 주민센터,02-3778-4903,37.647952,127.0118707,2023-01-04
인수동주민센터 강당,인수동주민센터,인수,강당,매주 토요일+일요일+공휴일,9:00,18:00,0:00,0:00,N,1,,,,,232,,인터넷+방문+전화,,서울특별시 강북구 인수봉로 255,서울특별시 강북구 수유동 527-19,서울특별시 강북구청,인수동 주민센터,02-3778-4956,37.6414418,127.0105828,2023-01-04
강동구 강일동 자치회관 해오름(3층),강일동주민센터,강일,회의실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 아리수로93길 9-14,서울특별시 강동구 강일동 678,서울특별시 강동구청,강일동,,37.5650504,127.1739072,2022-08-23
강동구 강일동 자치회관 다온(3층),강일동주민센터,강일,강의실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 아리수로93길 9-14,서울특별시 강동구 강일동 678,서울특별시 강동구청,강일동,,37.5650504,127.1739072,2022-08-23
강동구 상일동 주민센터 3층 2강좌실,상일동주민센터,상일,강의실,공휴일,9:00,21:00,9:00,18:00,Y,1,5000,,,,,,,,서울특별시 강동구 아리수로93길 9-14,서울특별시 강동구 강일동 678,서울특별시 강동구청,상일동,,37.5650504,127.1739072,2022-08-23
강동구 명일1동 자치회관 강의실(3층),명일1동주민센터,명일,강의실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 구천면로 633,서울특별시 강동구 상일동 513-2,서울특별시 강동구청,명일1동,,37.55058375,127.1683004,2022-08-23
강동구 명일1동 자치회관 다목적실(3층),명일1동주민센터,명일,다목적실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 구천면로 633,서울특별시 강동구 상일동 513-2,서울특별시 강동구청,명일1동,,37.55058375,127.1683004,2022-08-23
강동구 명일2동 자치회관 다목적실(2층),명일2동주민센터,명일,다목적실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 양재대로138길 37,서울특별시 강동구 명일동 327-5,서울특별시 강동구청,명일2동,,37.5497246,127.1459682,2022-08-23
강동구 명일2동 자치회관 소회의실(2층),명일2동주민센터,명일,회의실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 양재대로138길 37,서울특별시 강동구 명일동 327-5,서울특별시 강동구청,명일2동,,37.5497246,127.1459682,2022-08-23
강동구 고덕1동 자치회관 제1강의실(3층),고덕1동주민센터,고덕,강의실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 상암로 260,서울특별시 강동구 명일동 223-7,서울특별시 강동구청,고덕1동,,37.5463223,127.1513484,2022-08-23
강동구 고덕1동 자치회관 제2강의실(3층),고덕1동주민센터,고덕,강의실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 상암로 260,서울특별시 강동구 명일동 223-7,서울특별시 강동구청,고덕1동,,37.5463223,127.1513484,2022-08-23
강동구 고덕1동 자치회관 강당(4층),고덕1동주민센터,고덕,강당,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 양재대로156길 123,서울특별시 강동구 고덕동 691-6,서울특별시 강동구청,고덕1동,,37.55728108,127.1515066,2022-08-23
강동구 고덕2동 자치회관 다목적실(2층),고덕2동주민센터,고덕,다목적실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 양재대로156길 123,서울특별시 강동구 고덕동 691-6,서울특별시 강동구청,고덕2동,,37.55728108,127.1515066,2022-08-23
강동구 고덕2동 자치회관 소회의실(2층),고덕2동주민센터,고덕,회의실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 양재대로156길 123,서울특별시 강동구 고덕동 691-6,서울특별시 강동구청,고덕2동,,37.55728108,127.1515066,2022-08-23
강동구 암사2동 자치회관 다목적실(3층),암사2동 주민센터,암사,강당,공휴일,9:00,21:00,9:00,18:00,Y,3,20000,,,,,,,,서울특별시 강동구 고덕로24길 49,서울특별시 강동구 암사동 474-6,서울특별시 강동구청,암사2동,,37.5523331,127.1357214,2022-08-23
강동구 암사2동 자치회관 회의실(3층),암사2동 주민센터,암사,회의실,공휴일,9:00,21:00,9:00,18:00,Y,1,5000,,,,,,,,서울특별시 강동구 고덕로24길 49,서울특별시 강동구 암사동 474-6,서울특별시 강동구청,암사2동,,37.5523331,127.1357214,2022-08-23
강동구 암사2동 자치회관 제1강의실(3층),암사2동 주민센터,암사,강의실,공휴일,9:00,21:00,9:00,18:00,Y,1,5000,,,,,,,,서울특별시 강동구 상암로3길 28,서울특별시 강동구 암사동 503-8,서울특별시 강동구청,암사2동,,37.5517094,127.1272073,2022-08-23
강동구 암사3동 자치회관 다목적실1(4층),암사3동주민센터,암사,다목적실,공휴일,9:00,21:00,9:00,18:00,N,,,,,,,,,,서울특별시 강동구 상암로3길 28,서울특별시 강동구 암사동 503-8,서울특별시 강동구청,암사3동,,37.5517094,127.1272073,2022-08-23
